hp_x0,hp_x1,hp_x2,hp_x3,hp_x4,hp_x5,metric_valid_error,metric_train_error,metric_runtime,metric_elapsed_time,metric_latency,metric_flops,metric_params
nor_conv_3x3,nor_conv_3x3,none,none,skip_connect,avg_pool_3x3,0.0841,0.00342,18.7335,3746.6924,0.01469279,78.56193,0.559386
nor_conv_3x3,nor_conv_3x3,none,none,skip_connect,nor_conv_3x3,0.0677,0.00044,22.202646,4440.528,0.017928718,113.95137,0.802426
nor_conv_3x3,nor_conv_3x3,none,none,skip_connect,skip_connect,0.0775,0.00226,16.429394,3285.885,0.014229172,78.56193,0.559386
nor_conv_3x3,nor_conv_3x3,none,none,skip_connect,nor_conv_1x1,0.0695,0.0009,20.418331,4083.6548,0.018786028,82.49409,0.587386
nor_conv_3x3,nor_conv_3x3,none,none,skip_connect,none,0.0769,0.0023,16.755583,3351.12,0.015732633,78.56193,0.559386
nor_conv_3x3,nor_conv_3x3,none,none,nor_conv_1x1,avg_pool_3x3,0.0773,0.00268,23.39539,4679.091,0.018825732,82.49409,0.587386
nor_conv_3x3,nor_conv_3x3,none,none,nor_conv_1x1,nor_conv_3x3,0.0724,0.00118,26.001705,5200.331,0.019697726,117.88353,0.830426
nor_conv_3x3,nor_conv_3x3,none,none,nor_conv_1x1,skip_connect,0.067,0.00074,20.329866,4065.9692,0.016712211,82.49409,0.587386
nor_conv_3x3,nor_conv_3x3,none,none,nor_conv_1x1,nor_conv_1x1,0.0783,0.00234,24.412554,4882.517,0.020433605,86.42625,0.615386
nor_conv_3x3,nor_conv_3x3,none,none,nor_conv_1x1,none,0.0909,0.00882,21.102257,4220.455,0.017517306,82.49409,0.587386
nor_conv_3x3,nor_conv_3x3,none,none,none,avg_pool_3x3,0.116,0.03036,19.544952,3908.9854,0.01566654,78.56193,0.559386
nor_conv_3x3,nor_conv_3x3,none,none,none,nor_conv_3x3,0.0916,0.00594,22.069185,4413.8325,0.018121595,113.95137,0.802426
nor_conv_3x3,nor_conv_3x3,none,none,none,skip_connect,0.0808,0.00192,16.960703,3392.139,0.015743475,78.56193,0.559386
nor_conv_3x3,nor_conv_3x3,none,none,none,nor_conv_1x1,0.0929,0.00956,21.189697,4237.9385,0.018672349,82.49409,0.587386
nor_conv_3x3,nor_conv_3x3,none,none,none,none,0.9,0.9,17.224241,3444.8386,0.016079973,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,0.1417,0.09598,18.786753,3757.3599,0.012192062,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,0.0891,0.0028,22.660183,4532.032,0.014439782,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,0.1328,0.08442,16.64487,3328.9692,0.012651227,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,0.0965,0.0058,20.762362,4152.48,0.014598931,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,none,0.1116,0.0145,18.06607,3613.2195,0.011901343,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,0.1077,0.024,22.945202,4589.052,0.013956221,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,0.0727,0.00046,25.46632,5093.262,0.01705033,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,0.098900005,0.01521,20.33582,4067.1753,0.014342549,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,0.0708,0.0006,24.833477,4966.6987,0.017808598,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,none,0.0765,0.00062,21.00908,4201.811,0.014862174,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,0.1316,0.07784,16.641825,3328.3684,0.012172674,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,0.0785,0.00204,20.036934,4007.3826,0.014680218,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,skip_connect,0.1228,0.07168,14.940759,2988.1484,0.011886137,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,0.0874,0.00376,19.556505,3911.2917,0.015294217,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,none,0.0885,0.00378,15.441839,3088.3748,0.01222458,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,0.104499996,0.02989,21.005163,4201.0293,0.013844672,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,0.07179999,0.0007,23.774775,4754.9487,0.016731974,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,skip_connect,0.1044,0.02402,18.3483,3669.6667,0.014533517,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,0.0758,0.00078,23.210604,4642.124,0.017967857,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,none,0.0794,0.0015700001,19.339804,3867.966,0.0152676925,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,0.1485,0.10814,17.056078,3411.2192,0.012338842,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,none,nor_conv_3x3,0.0847,0.00122,20.702297,4140.467,0.015063113,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,none,skip_connect,0.132,0.08203,15.025447,3005.0823,0.012194264,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,none,nor_conv_1x1,0.0869,0.00408,19.651783,3930.3613,0.015753498,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,none,none,0.24275,0.19017,15.849467,3169.888,0.012204465,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,0.09015,0.00563,22.134045,4426.8105,0.013766053,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,0.073,0.00114,26.465883,5293.1714,0.018103559,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,skip_connect,0.0781,0.0019,19.71357,3942.7214,0.015095646,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,0.0761,0.00165,24.492113,4898.4297,0.016557772,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,none,0.0824,0.00318,21.571926,4314.391,0.015117051,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,0.0685,0.00062,25.63216,5126.4336,0.01748692,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,0.0634,0.00054,28.22707,5645.4106,0.01754558,149.3408,1.045466
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect,0.065,0.00024999998,22.779848,4555.9653,0.017300151,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,0.0639,0.00038,27.144646,5428.9155,0.01812161,117.88353,0.830426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,none,0.0691,0.00058,24.339973,4867.9995,0.017420093,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3,0.0932,0.005,20.432787,4086.563,0.015154047,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,0.0765,0.00144,24.1071,4821.42,0.017551316,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,skip_connect,0.077,0.00198,17.684774,3536.96,0.015518643,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,0.0738,0.00165,22.76062,4552.137,0.017397756,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,none,0.0773,0.00223,18.36307,3672.61,0.015282881,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,0.0737,0.00088,24.075485,4815.0977,0.017400825,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,0.0671,0.00052,27.552065,5510.42,0.019401178,117.88353,0.830426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,0.0675,0.00072,22.2726,4454.5264,0.017764898,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,0.0682,0.0005,25.681637,5136.3276,0.018506266,86.42625,0.615386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,none,0.0678,0.00082,22.028164,4405.628,0.017775541,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,none,avg_pool_3x3,0.0882,0.00456,20.516058,4103.2197,0.014388933,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,none,nor_conv_3x3,0.0735,0.00094,24.471169,4894.2373,0.017176373,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,none,skip_connect,0.0784,0.00186,18.691746,3738.3425,0.014989821,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,none,nor_conv_1x1,0.0752,0.0011,23.124798,4624.959,0.017165871,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,none,none,0.0781,0.00188,19.4441,3888.8186,0.015796537,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,0.1341,0.0898,16.693243,3338.657,0.011099247,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,0.07685,0.00153,21.096712,4219.3384,0.014528135,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,skip_connect,0.1241,0.07795,14.732939,2946.5833,0.012256466,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,0.08499999,0.00515,18.790108,3758.0178,0.01535246,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,avg_pool_3x3,none,0.0877,0.007,15.742587,3148.5222,0.012590784,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,0.1037,0.01676,19.789057,3957.8123,0.01424983,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_3x3,0.0624,1e-04,23.31071,4662.1436,0.018216545,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,0.096,0.0167,17.644743,3528.9524,0.014242303,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,0.063,0.00044,22.607994,4521.591,0.01771394,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,none,0.0616,0.00028,18.077799,3615.5652,0.015375721,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,0.1183,0.0681,15.300049,3060.0098,0.01189625,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,skip_connect,nor_conv_3x3,0.076,0.00164,18.193195,3638.634,0.014632012,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,skip_connect,skip_connect,0.1199,0.06912,12.7394,2547.8818,0.012027539,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,0.0818,0.00182,17.117205,3423.4382,0.015273367,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,skip_connect,none,0.0844,0.00256,13.464244,2692.8528,0.011830482,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3,0.0997,0.02442,18.529663,3705.9434,0.014266748,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,0.0637,0.00042,21.830402,4366.0767,0.018569125,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,0.1026,0.03224,16.451353,3290.2717,0.014943371,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,0.0679,0.00087,20.745365,4149.073,0.017308863,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,none,0.0683,0.00078,17.398767,3479.748,0.015420139,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,none,avg_pool_3x3,0.13875,0.093030006,15.060402,3012.0762,0.013546847,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,none,nor_conv_3x3,0.0703,0.00092,19.128904,3825.781,0.014965619,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,none,skip_connect,0.1205,0.07214,13.151562,2630.3179,0.011735866,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,none,nor_conv_1x1,0.0815,0.00304,17.535429,3507.081,0.0155801745,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,none,none,0.1333,0.09952,13.764543,2752.9124,0.012416321,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,0.0986,0.01032,20.272123,4054.4316,0.0155438185,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,0.0714,0.00114,24.405663,4881.1426,0.016576465,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,0.0828,0.00474,19.091042,3818.2122,0.014789547,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,0.0836,0.00382,24.180426,4836.092,0.017261282,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,none,0.0866,0.0073,20.09115,4018.223,0.015647074,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,0.0737,0.00072,24.309338,4861.873,0.017634282,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,0.0674,0.00022,28.108381,5621.679,0.019506969,117.88353,0.830426
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,0.0633,0.00026,22.09851,4419.7153,0.017436152,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,0.066,0.00076,25.87055,5174.1187,0.019758925,86.42625,0.615386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,0.073,0.00094,22.086348,4417.276,0.01670001,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,0.0938,0.00721,19.112091,3822.413,0.014240779,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,0.074,0.00108,22.124115,4424.8154,0.018017218,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,0.07705,0.00323,17.100151,3420.0232,0.015537585,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,0.0759,0.00171,21.829506,4365.9087,0.01751608,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,skip_connect,none,0.08,0.0023,17.272083,3454.4087,0.015009539,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,0.07685,0.0010599999,23.24908,4649.8076,0.017446248,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,0.0646,0.00046,25.485382,5097.0713,0.019869171,86.42625,0.615386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,0.0699,0.00084,20.518972,4103.7993,0.017278047,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,0.0719,0.0014,24.737843,4947.561,0.01887781,54.96897,0.400346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,none,0.069749996,0.00229,21.255524,4251.1104,0.01736087,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,0.100099996,0.00988,18.4455,3689.108,0.014720016,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,0.068900004,0.00119,23.14424,4628.849,0.017726613,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,skip_connect,0.0863,0.00616,16.868765,3373.745,0.01497567,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,0.0848,0.00642,21.317266,4263.465,0.016958568,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1,none,none,0.10885,0.05025,17.652983,3530.6018,0.015973238,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,0.120000005,0.02,17.019829,3403.9587,0.011248934,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,avg_pool_3x3,nor_conv_3x3,0.0762,0.00148,21.15215,4230.4243,0.014997313,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,avg_pool_3x3,skip_connect,0.08759999,0.00801,14.9953165,2999.0688,0.012049157,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,0.0846,0.00468,19.645813,3929.1536,0.014256421,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,avg_pool_3x3,none,0.1161,0.03694,16.208912,3241.7852,0.012841472,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,0.0793,0.0008,20.80302,4160.599,0.015158678,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_3x3,nor_conv_3x3,0.0694,0.00042,24.462803,4892.57,0.017205514,113.95137,0.802426
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_3x3,skip_connect,0.0657,0.00028,18.11197,3622.401,0.014129673,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_3x3,nor_conv_1x1,0.069,0.00106,22.35526,4471.0513,0.017159425,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_3x3,none,0.0885,0.00564,18.690561,3738.1216,0.015168494,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,skip_connect,avg_pool_3x3,0.0979,0.0095,15.04088,3008.1707,0.0128399255,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,skip_connect,nor_conv_3x3,0.0748,0.00092,18.598433,3719.6804,0.01547415,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,skip_connect,skip_connect,0.0846,0.00364,12.979261,2595.85,0.0119640855,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,skip_connect,nor_conv_1x1,0.0757,0.00146,17.78913,3557.8232,0.014873081,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,skip_connect,none,0.0828,0.0025,13.838112,2767.6257,0.013246291,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,avg_pool_3x3,0.086,0.0018,19.518269,3903.6594,0.015468164,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,0.0729,0.00102,23.303013,4660.604,0.017312843,82.49409,0.587386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,skip_connect,0.0729,0.00102,16.954205,3390.8342,0.014735827,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,nor_conv_1x1,0.079,0.0026,21.851662,4370.323,0.017822342,51.03681,0.372346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,nor_conv_1x1,none,0.0864,0.0098,17.792486,3558.4963,0.015477807,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,none,avg_pool_3x3,0.1258,0.02166,15.414996,3083.0044,0.012891575,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,none,nor_conv_3x3,0.0791,0.00234,19.490984,3898.194,0.016057748,78.56193,0.559386
nor_conv_3x3,skip_connect,avg_pool_3x3,none,none,skip_connect,0.0903,0.00682,13.93348,2786.7012,0.012610827,43.17249,0.316346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,none,nor_conv_1x1,0.0883,0.0093,17.721672,3544.3357,0.015269142,47.10465,0.344346
nor_conv_3x3,skip_connect,avg_pool_3x3,none,none,none,0.9,0.9,13.844022,2768.8,0.013407876,43.17249,0.316346
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,0.1112,0.03518,21.752073,4350.4023,0.015289768,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,0.0809,0.00042,24.929413,4985.8794,0.015992042,113.95137,0.802426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,0.1037,0.01446,20.468397,4093.6892,0.014733534,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,0.0832,0.00098,24.40889,4881.777,0.017194107,82.49409,0.587386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,none,0.1096,0.01568,21.064798,4212.952,0.015314835,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,0.1041,0.02188,25.022545,5004.5005,0.017212125,113.95137,0.802426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,0.071,0.00038,27.679632,5535.935,0.0188597,149.3408,1.045466
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,0.0959,0.01118,23.61006,4722.0127,0.01744977,113.95137,0.802426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,0.0744,0.00042,27.615934,5523.179,0.018973231,117.88353,0.830426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,none,0.0757,0.00056,23.634325,4726.858,0.018327082,113.95137,0.802426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,0.10655,0.0279,19.3927,3878.5288,0.014386209,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,0.0721,0.00036,23.497425,4699.4795,0.016627437,113.95137,0.802426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,skip_connect,0.0987,0.01386,18.327957,3665.5867,0.014985124,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,0.0766,0.00044,22.148554,4429.6987,0.01746042,82.49409,0.587386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,none,0.0863,0.00366,18.114285,3622.8525,0.015163524,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,0.1029,0.02518,23.550133,4710.025,0.017865997,82.49409,0.587386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,0.0696,0.00044,27.648016,5529.5967,0.019415786,117.88353,0.830426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,skip_connect,0.0979,0.01394,22.307629,4461.524,0.015884208,82.49409,0.587386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,0.0702,0.0005,25.93128,5186.2593,0.019787969,86.42625,0.615386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,none,0.0758,0.00132,22.014612,4402.9272,0.018503303,82.49409,0.587386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,none,avg_pool_3x3,0.1105,0.02862,21.033089,4206.629,0.014941789,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,none,nor_conv_3x3,0.07335,0.00034,23.309826,4661.969,0.017999718,113.95137,0.802426
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,none,skip_connect,0.0951,0.0122,18.152576,3630.5173,0.0155348405,78.56193,0.559386
nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,0.0744,0.00088,21.921211,4384.24,0.017830946,82.49409,0.587386
